Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand
2022-03-11,S002,P0017,Toys,South,290,147,0,20.69,20,Rainy,1,17.65,Spring,0,147
2022-03-11,S002,P0018,Clothing,South,74,56,61,23.99,10,Rainy,0,21.06,Spring,0,68
2022-03-11,S002,P0019,Clothing,South,1103,54,0,72.4,10,Rainy,0,76.37,Spring,0,71
2022-03-11,S002,P0020,Furniture,South,274,84,223,135.33,0,Rainy,0,129.94,Spring,0,72
2022-03-11,S003,P0001,Toys,East,128,113,0,19.07,0,Rainy,0,22.87,Spring,0,135
2022-03-11,S003,P0002,Groceries,East,107,102,0,48.64,10,Rainy,0,52.08,Spring,0,86
2022-03-11,S003,P0003,Electronics,East,230,77,0,79.87,10,Rainy,0,94.93,Spring,0,92
2022-03-11,S003,P0004,Groceries,East,291,101,306,20.23,20,Rainy,1,21.49,Spring,0,126
2022-03-11,S003,P0005,Toys,East,432,109,441,24.96,0,Rainy,0,22.99,Spring,0,109
2022-03-11,S003,P0006,Toys,East,193,150,156,39.64,10,Rainy,0,43.14,Spring,0,132
2022-03-11,S003,P0007,Groceries,East,342,151,0,13.8,25,Rainy,1,14.71,Spring,0,137
2022-03-11,S003,P0008,Clothing,East,361,54,0,107.17,10,Rainy,1,102.9,Spring,0,89
2022-03-11,S003,P0009,Groceries,East,127,127,193,60.32,10,Rainy,1,70.26,Spring,0,169
2022-03-11,S003,P0010,Groceries,East,203,70,0,39.69,0,Rainy,0,34.84,Spring,0,87
2022-03-11,S003,P0011,Electronics,East,239,120,210,138.31,0,Rainy,0,118.06,Spring,0,114
2022-03-11,S003,P0012,Furniture,East,198,45,0,88.45,10,Rainy,1,80.88,Spring,0,59
2022-03-11,S003,P0013,Groceries,East,615,130,0,74.28,10,Rainy,0,85.7,Spring,0,138
2022-03-11,S003,P0014,Groceries,East,398,121,0,82.15,25,Rainy,1,75.75,Spring,0,127
2022-03-11,S003,P0015,Groceries,East,477,49,0,83.8,0,Rainy,0,100.64,Spring,0,54
2022-03-11,S003,P0016,Electronics,East,294,52,0,86.84,10,Rainy,0,102.27,Spring,0,84
2022-03-11,S003,P0017,Furniture,East,97,55,0,89.74,25,Rainy,1,87.93,Spring,0,56
2022-03-11,S003,P0018,Furniture,East,210,52,0,124.7,10,Rainy,0,118.2,Spring,0,68
2022-03-11,S003,P0019,Groceries,East,220,112,0,57.07,5,Rainy,0,55.07,Spring,0,108
2022-03-11,S003,P0020,Clothing,East,381,103,0,81.58,0,Rainy,0,75.66,Spring,0,108
2022-03-11,S004,P0001,Groceries,West,437,87,0,12.61,0,Cloudy,0,11.54,Spring,0,122
2022-03-11,S004,P0002,Groceries,West,384,89,0,20.38,10,Cloudy,0,18.55,Spring,0,116
2022-03-11,S004,P0003,Furniture,West,410,85,326,149.56,5,Cloudy,0,180.2,Spring,0,110
2022-03-11,S004,P0004,Groceries,West,587,135,587,61.07,15,Cloudy,1,58.58,Spring,0,180
2022-03-11,S004,P0005,Clothing,West,117,45,67,69.23,0,Cloudy,0,64.71,Spring,0,66
2022-03-11,S004,P0006,Groceries,West,137,137,0,47.28,5,Cloudy,0,44.43,Spring,0,187
2022-03-11,S004,P0007,Groceries,West,868,178,0,30.02,15,Cloudy,1,32.64,Spring,0,167
2022-03-11,S004,P0008,Furniture,West,104,104,152,106.16,15,Cloudy,1,93.55,Spring,0,131
2022-03-11,S004,P0009,Clothing,West,254,95,0,87.72,20,Cloudy,1,93.52,Spring,0,80
2022-03-11,S004,P0010,Groceries,West,315,90,0,28.9,5,Cloudy,0,34.52,Spring,0,150
2022-03-11,S004,P0011,Clothing,West,234,85,0,52.85,5,Cloudy,0,58.31,Spring,0,75
2022-03-11,S004,P0012,Electronics,West,51,51,146,124.18,10,Cloudy,1,122.34,Spring,0,136
2022-03-11,S004,P0013,Groceries,West,576,68,0,19.74,5,Cloudy,0,17.23,Spring,0,86
2022-03-11,S004,P0014,Furniture,West,84,84,0,158.83,15,Cloudy,1,151.48,Spring,0,91
2022-03-11,S004,P0015,Furniture,West,388,81,376,98.52,10,Cloudy,0,108.76,Spring,0,110
2022-03-11,S004,P0016,Furniture,West,234,81,270,113.66,10,Cloudy,0,106.6,Spring,0,79
2022-03-11,S004,P0017,Clothing,West,170,135,141,111.87,10,Cloudy,1,98.64,Spring,0,159
2022-03-11,S004,P0018,Furniture,West,166,47,0,145.98,5,Cloudy,0,173.19,Spring,0,61
2022-03-11,S004,P0019,Clothing,West,90,66,100,58.02,5,Cloudy,0,69.84,Spring,0,101
2022-03-11,S004,P0020,Furniture,West,184,89,172,146.17,0,Cloudy,0,175.59,Spring,0,107
2022-03-11,S005,P0001,Groceries,North,223,64,0,9.9,10,Rainy,0,8.6,Spring,0,58
2022-03-11,S005,P0002,Electronics,North,574,91,0,43.51,5,Rainy,0,42.93,Spring,0,110
2022-03-11,S005,P0003,Toys,North,244,84,0,33.79,0,Rainy,0,38.54,Spring,0,130
2022-03-11,S005,P0004,Groceries,North,145,143,106,6.99,20,Rainy,1,5.95,Spring,0,121
2022-03-11,S005,P0005,Groceries,North,196,90,128,16.07,0,Rainy,0,15.16,Spring,0,78
2022-03-11,S005,P0006,Groceries,North,829,165,0,64.74,10,Rainy,0,77.81,Spring,0,161
2022-03-11,S005,P0007,Groceries,North,311,162,254,83.41,15,Rainy,1,88.4,Spring,0,157
2022-03-11,S005,P0008,Groceries,North,149,143,130,56.25,20,Rainy,1,64.95,Spring,0,134
2022-03-11,S005,P0009,Groceries,North,549,92,0,91.5,20,Rainy,1,91.07,Spring,0,138
2022-03-11,S005,P0010,Groceries,North,294,93,433,64.07,0,Rainy,0,69.46,Spring,0,120
2022-03-11,S005,P0011,Electronics,North,465,57,0,73.78,5,Rainy,0,80.11,Spring,0,85
2022-03-11,S005,P0012,Furniture,North,831,140,0,143.46,10,Rainy,1,141.28,Spring,0,122
2022-03-11,S005,P0013,Groceries,North,454,57,0,66.4,0,Rainy,0,70.36,Spring,0,65
2022-03-11,S005,P0014,Furniture,North,220,105,0,176.01,10,Rainy,1,167.94,Spring,0,108
2022-03-11,S005,P0015,Groceries,North,318,91,0,51.66,0,Rainy,0,50.37,Spring,0,92
2022-03-11,S005,P0016,Toys,North,663,102,0,30.6,10,Rainy,0,35.68,Spring,0,86
2022-03-11,S005,P0017,Toys,North,204,150,184,41.73,10,Rainy,1,46.79,Spring,0,164
2022-03-11,S005,P0018,Clothing,North,153,117,0,22.37,5,Rainy,0,21.85,Spring,0,103
2022-03-11,S005,P0019,Furniture,North,202,95,175,143.52,10,Rainy,0,122.05,Spring,0,99
2022-03-11,S005,P0020,Toys,North,129,129,166,32.62,10,Rainy,0,37.76,Spring,0,147
2022-03-12,S001,P0001,Electronics,North,457,77,0,56.44,15,Sunny,1,62.51,Spring,0,73
2022-03-12,S001,P0002,Clothing,North,112,112,128,72.6,10,Sunny,0,65.28,Spring,0,147
2022-03-12,S001,P0003,Clothing,North,426,169,0,63.82,5,Sunny,0,59.58,Spring,0,143
2022-03-12,S001,P0004,Electronics,North,0,0,0,76.72,25,Sunny,1,87.81,Spring,0,79
2022-03-12,S001,P0005,Groceries,North,956,115,0,51.65,25,Sunny,1,51.38,Spring,0,129
2022-03-12,S001,P0006,Toys,North,662,176,0,53.78,0,Sunny,0,58.28,Spring,0,188
2022-03-12,S001,P0007,Groceries,North,177,130,0,22.38,25,Sunny,1,20.74,Spring,0,141
2022-03-12,S001,P0008,Electronics,North,140,102,137,49.86,0,Sunny,0,55.07,Spring,0,128
2022-03-12,S001,P0009,Clothing,North,152,152,140,101.68,0,Sunny,0,119.74,Spring,0,137
2022-03-12,S001,P0010,Furniture,North,254,62,0,123.85,0,Sunny,0,139.25,Spring,0,65
2022-03-12,S001,P0011,Furniture,North,171,108,254,168.4,15,Sunny,1,196.85,Spring,0,136
2022-03-12,S001,P0012,Groceries,North,90,54,0,68.83,0,Sunny,0,78.27,Spring,0,47
2022-03-12,S001,P0013,Toys,North,227,138,0,28.26,25,Sunny,1,32.27,Spring,0,135
2022-03-12,S001,P0014,Groceries,North,362,90,0,64.12,10,Sunny,0,54.56,Spring,0,76
2022-03-12,S001,P0015,Toys,North,198,172,159,15.33,20,Sunny,1,17.03,Spring,0,153
2022-03-12,S001,P0016,Groceries,North,472,159,534,41.75,25,Sunny,1,38.5,Spring,0,208
2022-03-12,S001,P0017,Toys,North,176,173,168,29.63,0,Sunny,0,26.91,Spring,0,166
2022-03-12,S001,P0018,Groceries,North,170,126,116,57.35,10,Sunny,0,68.18,Spring,0,113
2022-03-12,S001,P0019,Furniture,North,116,44,75,92.9,20,Sunny,1,89.42,Spring,0,68
2022-03-12,S001,P0020,Furniture,North,448,58,0,105.43,10,Sunny,0,126.55,Spring,0,70
2022-03-12,S002,P0001,Groceries,South,751,213,0,92.19,20,Sunny,1,85.4,Spring,0,204
2022-03-12,S002,P0002,Toys,South,294,150,290,38.2,0,Sunny,0,45.9,Spring,0,141
2022-03-12,S002,P0003,Groceries,South,345,101,398,90.26,0,Sunny,0,81.78,Spring,0,116
2022-03-12,S002,P0004,Groceries,South,320,98,0,35.92,20,Sunny,1,40.73,Spring,0,117
2022-03-12,S002,P0005,Electronics,South,822,122,0,78.26,20,Sunny,1,85.05,Spring,0,112
2022-03-12,S002,P0006,Clothing,South,81,81,182,77.71,10,Sunny,0,87.94,Spring,0,190
2022-03-12,S002,P0007,Toys,South,418,201,457,28.39,25,Sunny,1,26.26,Spring,0,173
2022-03-12,S002,P0008,Groceries,South,47,37,60,20.29,10,Sunny,0,23.47,Spring,0,60
2022-03-12,S002,P0009,Groceries,South,366,98,0,57.42,10,Sunny,0,62.88,Spring,0,105
2022-03-12,S002,P0010,Groceries,South,95,95,130,92.22,0,Sunny,0,97.53,Spring,0,110
2022-03-12,S002,P0011,Groceries,South,335,134,385,87.7,20,Sunny,1,103.94,Spring,0,144
2022-03-12,S002,P0012,Electronics,South,672,121,0,75.23,0,Sunny,0,68.57,Spring,0,107
2022-03-12,S002,P0013,Groceries,South,652,256,614,25.99,20,Sunny,1,25.65,Spring,0,216
2022-03-12,S002,P0014,Electronics,South,433,30,0,94.69,10,Sunny,0,104.17,Spring,0,48
2022-03-12,S002,P0015,Clothing,South,513,192,619,66.38,25,Sunny,1,63.96,Spring,0,163
2022-03-12,S002,P0016,Clothing,South,221,162,345,99.68,15,Sunny,1,98.88,Spring,0,173
2022-03-12,S002,P0017,Toys,South,143,44,0,17.29,10,Sunny,0,15.27,Spring,0,56
2022-03-12,S002,P0018,Clothing,South,79,79,201,33.41,5,Sunny,0,35.78,Spring,0,174
2022-03-12,S002,P0019,Clothing,South,1049,149,0,108.0,10,Sunny,1,97.88,Spring,0,186
2022-03-12,S002,P0020,Furniture,South,190,68,0,122.55,5,Sunny,0,137.55,Spring,0,73
2022-03-12,S003,P0001,Toys,East,264,90,0,13.66,20,Cloudy,1,15.27,Spring,0,99
2022-03-12,S003,P0002,Groceries,East,488,164,461,63.12,10,Cloudy,0,59.71,Spring,0,154
2022-03-12,S003,P0003,Electronics,East,153,153,180,116.39,0,Cloudy,0,126.97,Spring,0,185
2022-03-12,S003,P0004,Groceries,East,190,190,695,23.9,25,Cloudy,1,28.86,Spring,0,213
2022-03-12,S003,P0005,Toys,East,323,44,0,16.94,10,Cloudy,1,18.51,Spring,0,44
2022-03-12,S003,P0006,Toys,East,199,57,0,36.64,5,Cloudy,0,43.67,Spring,0,90
2022-03-12,S003,P0007,Groceries,East,812,177,1253,23.8,10,Cloudy,1,25.26,Spring,0,287
2022-03-12,S003,P0008,Clothing,East,307,94,267,119.65,5,Cloudy,0,136.79,Spring,0,122
2022-03-12,S003,P0009,Groceries,East,193,63,0,54.25,0,Cloudy,0,58.93,Spring,0,98
2022-03-12,S003,P0010,Groceries,East,133,75,77,38.11,5,Cloudy,0,37.41,Spring,0,90
2022-03-12,S003,P0011,Electronics,East,119,101,0,109.3,20,Cloudy,1,100.46,Spring,0,110
2022-03-12,S003,P0012,Furniture,East,153,68,145,92.34,10,Cloudy,0,106.75,Spring,0,85
2022-03-12,S003,P0013,Groceries,East,485,194,0,85.6,10,Cloudy,1,73.96,Spring,0,171
2022-03-12,S003,P0014,Groceries,East,277,119,0,87.16,10,Cloudy,0,91.95,Spring,0,104
2022-03-12,S003,P0015,Groceries,East,428,79,0,74.07,25,Cloudy,1,86.78,Spring,0,100
2022-03-12,S003,P0016,Electronics,East,242,59,0,74.94,25,Cloudy,1,72.61,Spring,0,79
2022-03-12,S003,P0017,Furniture,East,364,60,334,123.81,0,Cloudy,0,140.73,Spring,0,80
2022-03-12,S003,P0018,Furniture,East,158,40,0,117.24,5,Cloudy,0,138.95,Spring,0,51
2022-03-12,S003,P0019,Groceries,East,108,89,116,53.51,15,Cloudy,1,58.4,Spring,0,141
2022-03-12,S003,P0020,Clothing,East,278,18,0,52.23,10,Cloudy,0,60.3,Spring,0,30
2022-03-12,S004,P0001,Groceries,West,350,211,0,13.86,10,Cloudy,1,13.39,Spring,0,194
2022-03-12,S004,P0002,Groceries,West,295,103,0,19.29,10,Cloudy,0,16.79,Spring,0,99
2022-03-12,S004,P0003,Furniture,West,325,68,0,150.62,0,Cloudy,0,130.7,Spring,0,81
2022-03-12,S004,P0004,Groceries,West,452,166,0,60.12,15,Cloudy,1,58.36,Spring,0,174
2022-03-12,S004,P0005,Clothing,West,139,69,85,52.91,25,Cloudy,1,60.71,Spring,0,85
2022-03-12,S004,P0006,Groceries,West,401,229,467,44.45,10,Cloudy,0,49.55,Spring,0,204
2022-03-12,S004,P0007,Groceries,West,690,206,640,30.34,20,Cloudy,1,25.97,Spring,0,175
2022-03-12,S004,P0008,Furniture,West,152,73,85,106.38,5,Cloudy,0,92.27,Spring,0,96
2022-03-12,S004,P0009,Clothing,West,159,103,0,124.42,10,Cloudy,0,114.24,Spring,0,137
2022-03-12,S004,P0010,Groceries,West,945,155,0,29.21,5,Cloudy,0,32.74,Spring,0,154
2022-03-12,S004,P0011,Clothing,West,149,136,0,50.16,25,Cloudy,1,45.18,Spring,0,115
2022-03-12,S004,P0012,Electronics,West,146,111,140,134.79,5,Cloudy,0,132.84,Spring,0,146
2022-03-12,S004,P0013,Groceries,West,508,77,0,16.58,10,Cloudy,1,18.83,Spring,0,67
2022-03-12,S004,P0014,Furniture,West,210,54,0,145.66,10,Cloudy,0,136.56,Spring,0,51
2022-03-12,S004,P0015,Furniture,West,307,78,0,77.64,25,Cloudy,1,84.33,Spring,0,93
2022-03-12,S004,P0016,Furniture,West,153,92,0,109.68,20,Cloudy,1,132.61,Spring,0,120
2022-03-12,S004,P0017,Clothing,West,176,128,131,106.11,0,Cloudy,0,120.49,Spring,0,122
2022-03-12,S004,P0018,Furniture,West,119,56,59,167.21,0,Cloudy,0,151.32,Spring,0,70
2022-03-12,S004,P0019,Clothing,West,124,96,113,50.13,25,Cloudy,1,47.29,Spring,0,113
2022-03-12,S004,P0020,Furniture,West,95,77,0,121.32,10,Cloudy,0,138.62,Spring,0,82
2022-03-12,S005,P0001,Groceries,North,159,125,328,12.75,15,Sunny,1,12.0,Spring,0,154
2022-03-12,S005,P0002,Electronics,North,483,151,468,50.4,5,Sunny,0,44.1,Spring,0,159
2022-03-12,S005,P0003,Toys,North,160,160,193,39.13,0,Sunny,0,38.78,Spring,0,164
2022-03-12,S005,P0004,Groceries,North,108,108,235,10.2,20,Sunny,1,10.18,Spring,0,271
2022-03-12,S005,P0005,Groceries,North,106,106,184,13.54,25,Sunny,1,12.72,Spring,0,113
2022-03-12,S005,P0006,Groceries,North,664,234,1005,89.94,5,Sunny,0,88.39,Spring,0,253
2022-03-12,S005,P0007,Groceries,North,149,117,312,95.63,15,Sunny,1,82.9,Spring,0,189
2022-03-12,S005,P0008,Groceries,North,136,136,202,84.54,0,Sunny,0,99.72,Spring,0,203
2022-03-12,S005,P0009,Groceries,North,457,101,0,82.79,10,Sunny,0,90.5,Spring,0,86
2022-03-12,S005,P0010,Groceries,North,201,173,0,72.43,0,Sunny,0,83.4,Spring,0,162
2022-03-12,S005,P0011,Electronics,North,408,172,764,84.94,20,Sunny,1,76.51,Spring,0,171
2022-03-12,S005,P0012,Furniture,North,691,95,0,128.91,10,Sunny,0,116.44,Spring,0,89
2022-03-12,S005,P0013,Groceries,North,397,76,0,61.15,20,Sunny,1,68.21,Spring,0,106
2022-03-12,S005,P0014,Furniture,North,444,105,0,157.15,10,Sunny,0,171.11,Spring,0,90
2022-03-12,S005,P0015,Groceries,North,227,213,306,60.94,10,Sunny,1,58.43,Spring,0,184
2022-03-12,S005,P0016,Toys,North,561,217,485,39.68,15,Sunny,1,43.61,Spring,0,195
2022-03-12,S005,P0017,Toys,North,238,128,0,36.89,10,Sunny,0,41.1,Spring,0,122
2022-03-12,S005,P0018,Clothing,North,36,36,140,21.29,10,Sunny,0,25.35,Spring,0,121
2022-03-12,S005,P0019,Furniture,North,107,83,0,130.38,10,Sunny,1,144.0,Spring,0,85
2022-03-12,S005,P0020,Toys,North,166,112,140,34.05,10,Sunny,0,37.47,Spring,0,162
2022-03-13,S001,P0001,Electronics,North,380,75,0,63.17,20,Sunny,1,73.23,Spring,0,125
2022-03-13,S001,P0002,Clothing,North,128,128,160,70.23,20,Sunny,1,60.58,Spring,0,178
2022-03-13,S001,P0003,Clothing,North,257,98,0,59.99,10,Sunny,0,63.36,Spring,0,159
2022-03-13,S001,P0004,Electronics,North,290,125,0,84.13,25,Sunny,1,96.09,Spring,0,106
2022-03-13,S001,P0005,Groceries,North,841,41,0,49.9,10,Sunny,0,46.3,Spring,0,64
2022-03-13,S001,P0006,Toys,North,486,112,549,50.45,0,Sunny,0,60.14,Spring,0,163
2022-03-13,S001,P0007,Groceries,North,47,47,422,26.84,5,Sunny,0,23.77,Spring,0,122
2022-03-13,S001,P0008,Electronics,North,175,111,0,47.7,10,Sunny,1,46.85,Spring,0,131
2022-03-13,S001,P0009,Clothing,North,140,56,102,86.32,0,Sunny,0,91.96,Spring,0,85
2022-03-13,S001,P0010,Furniture,North,192,67,0,120.02,5,Sunny,0,141.48,Spring,0,70
2022-03-13,S001,P0011,Furniture,North,63,63,0,163.18,0,Sunny,0,157.64,Spring,0,62
2022-03-13,S001,P0012,Groceries,North,239,78,242,89.29,5,Sunny,0,76.4,Spring,0,122
2022-03-13,S001,P0013,Toys,North,89,89,109,35.8,5,Sunny,0,40.26,Spring,0,135
2022-03-13,S001,P0014,Groceries,North,773,117,0,77.82,0,Sunny,0,71.17,Spring,0,102
2022-03-13,S001,P0015,Toys,North,185,158,164,17.45,10,Sunny,0,15.05,Spring,0,139
2022-03-13,S001,P0016,Groceries,North,313,113,0,38.06,10,Sunny,0,42.88,Spring,0,125
2022-03-13,S001,P0017,Toys,North,171,171,130,27.23,0,Sunny,0,32.5,Spring,0,154
2022-03-13,S001,P0018,Groceries,North,160,79,119,61.81,5,Sunny,0,71.97,Spring,0,119
2022-03-13,S001,P0019,Furniture,North,147,111,0,102.0,15,Sunny,1,123.32,Spring,0,92
2022-03-13,S001,P0020,Furniture,North,390,144,536,135.65,10,Sunny,1,132.78,Spring,0,131
2022-03-13,S002,P0001,Groceries,South,538,199,508,86.29,20,Rainy,1,82.67,Spring,0,178
2022-03-13,S002,P0002,Toys,South,144,57,0,24.75,25,Rainy,1,24.2,Spring,0,79
2022-03-13,S002,P0003,Groceries,South,244,119,0,90.49,0,Rainy,0,87.2,Spring,0,117
2022-03-13,S002,P0004,Groceries,South,222,161,0,39.19,25,Rainy,1,38.01,Spring,0,151
2022-03-13,S002,P0005,Electronics,South,700,50,0,75.95,10,Rainy,0,71.84,Spring,0,55
2022-03-13,S002,P0006,Clothing,South,182,67,0,65.52,5,Rainy,0,72.12,Spring,0,111
2022-03-13,S002,P0007,Toys,South,217,58,0,25.77,10,Rainy,0,28.17,Spring,0,96
2022-03-13,S002,P0008,Groceries,South,70,70,158,29.47,10,Rainy,1,29.24,Spring,0,160
2022-03-13,S002,P0009,Groceries,South,268,50,0,50.87,10,Rainy,0,56.64,Spring,0,70
2022-03-13,S002,P0010,Groceries,South,130,60,88,85.93,0,Rainy,0,81.75,Spring,0,73
2022-03-13,S002,P0011,Groceries,South,201,88,0,110.27,0,Rainy,0,109.63,Spring,0,128
2022-03-13,S002,P0012,Electronics,South,551,48,0,62.86,5,Rainy,0,53.71,Spring,0,69
2022-03-13,S002,P0013,Groceries,South,396,117,0,21.36,10,Rainy,0,18.67,Spring,0,103
2022-03-13,S002,P0014,Electronics,South,403,60,0,97.44,10,Rainy,0,111.49,Spring,0,55
2022-03-13,S002,P0015,Clothing,South,321,71,0,62.7,10,Rainy,0,69.4,Spring,0,100
2022-03-13,S002,P0016,Clothing,South,59,59,0,80.95,5,Rainy,0,74.94,Spring,0,69
2022-03-13,S002,P0017,Toys,South,618,67,0,18.55,10,Rainy,0,15.89,Spring,0,75
2022-03-13,S002,P0018,Clothing,South,201,62,0,24.3,5,Rainy,0,23.63,Spring,0,57
2022-03-13,S002,P0019,Clothing,South,900,86,0,89.46,10,Rainy,1,104.59,Spring,0,136
2022-03-13,S002,P0020,Furniture,South,122,85,375,135.79,10,Rainy,1,159.49,Spring,0,120
2022-03-13,S003,P0001,Toys,East,174,174,446,17.23,25,Sunny,1,20.18,Spring,0,205
2022-03-13,S003,P0002,Groceries,East,324,99,0,46.46,25,Sunny,1,55.41,Spring,0,129
2022-03-13,S003,P0003,Electronics,East,180,142,109,92.22,10,Sunny,0,88.64,Spring,0,121
2022-03-13,S003,P0004,Groceries,East,0,0,0,20.8,20,Sunny,1,23.55,Spring,0,136
2022-03-13,S003,P0005,Toys,East,279,56,0,21.92,5,Sunny,0,19.44,Spring,0,85
2022-03-13,S003,P0006,Toys,East,142,128,99,40.95,0,Sunny,0,45.22,Spring,0,108
2022-03-13,S003,P0007,Groceries,East,635,175,0,17.49,10,Sunny,0,18.91,Spring,0,156
2022-03-13,S003,P0008,Clothing,East,213,143,0,115.02,15,Sunny,1,138.66,Spring,0,146
2022-03-13,S003,P0009,Groceries,East,130,130,138,59.7,5,Sunny,0,54.29,Spring,0,129
2022-03-13,S003,P0010,Groceries,East,135,89,102,43.5,0,Sunny,0,40.87,Spring,0,115
2022-03-13,S003,P0011,Electronics,East,228,80,156,107.82,10,Sunny,0,115.6,Spring,0,86
2022-03-13,S003,P0012,Furniture,East,85,81,192,106.15,0,Sunny,0,96.7,Spring,0,80
2022-03-13,S003,P0013,Groceries,East,1155,81,0,67.44,5,Sunny,0,81.29,Spring,0,90
2022-03-13,S003,P0014,Groceries,East,793,79,0,98.74,0,Sunny,0,117.25,Spring,0,110
2022-03-13,S003,P0015,Groceries,East,1065,104,0,109.52,0,Sunny,0,117.3,Spring,0,133
2022-03-13,S003,P0016,Electronics,East,183,119,312,120.25,5,Sunny,0,109.93,Spring,0,155
2022-03-13,S003,P0017,Furniture,East,304,60,0,134.6,0,Sunny,0,124.5,Spring,0,89
2022-03-13,S003,P0018,Furniture,East,717,83,0,139.09,10,Sunny,0,156.58,Spring,0,116
2022-03-13,S003,P0019,Groceries,East,135,135,263,65.45,20,Sunny,1,62.39,Spring,0,222
2022-03-13,S003,P0020,Clothing,East,795,132,0,58.79,25,Sunny,1,64.9,Spring,0,112
2022-03-13,S004,P0001,Groceries,West,1114,100,0,9.62,20,Sunny,1,8.87,Spring,0,107
2022-03-13,S004,P0002,Groceries,West,192,177,333,20.95,20,Sunny,1,24.95,Spring,0,186
2022-03-13,S004,P0003,Furniture,West,257,107,0,164.5,0,Sunny,0,142.9,Spring,0,108
2022-03-13,S004,P0004,Groceries,West,286,174,0,55.82,20,Sunny,1,62.73,Spring,0,188
2022-03-13,S004,P0005,Clothing,West,155,67,0,67.37,0,Sunny,0,62.32,Spring,0,58
2022-03-13,S004,P0006,Groceries,West,172,150,0,40.25,10,Sunny,0,40.06,Spring,0,147
2022-03-13,S004,P0007,Groceries,West,484,88,0,32.48,5,Sunny,0,29.62,Spring,0,138
2022-03-13,S004,P0008,Furniture,West,164,120,108,88.39,25,Sunny,1,86.4,Spring,0,112
2022-03-13,S004,P0009,Clothing,West,561,113,0,122.26,5,Sunny,0,132.87,Spring,0,130
2022-03-13,S004,P0010,Groceries,West,790,98,0,24.65,0,Sunny,0,27.03,Spring,0,83
2022-03-13,S004,P0011,Clothing,West,569,89,515,65.87,0,Sunny,0,76.16,Spring,0,126
2022-03-13,S004,P0012,Electronics,West,175,54,0,106.38,5,Sunny,0,121.02,Spring,0,87
2022-03-13,S004,P0013,Groceries,West,431,145,387,23.19,5,Sunny,0,25.55,Spring,0,155
2022-03-13,S004,P0014,Furniture,West,156,91,193,176.02,5,Sunny,0,164.79,Spring,0,88
2022-03-13,S004,P0015,Furniture,West,229,93,0,112.62,5,Sunny,0,105.19,Spring,0,119
2022-03-13,S004,P0016,Furniture,West,61,61,357,137.83,5,Sunny,0,121.04,Spring,0,121
2022-03-13,S004,P0017,Clothing,West,179,177,144,106.73,10,Sunny,0,126.06,Spring,0,160
2022-03-13,S004,P0018,Furniture,West,122,39,0,148.08,0,Sunny,0,137.0,Spring,0,38
2022-03-13,S004,P0019,Clothing,West,141,104,135,65.14,10,Sunny,1,58.32,Spring,0,139
2022-03-13,S004,P0020,Furniture,West,190,104,229,122.35,20,Sunny,1,108.14,Spring,0,105
2022-03-13,S005,P0001,Groceries,North,34,34,0,11.09,20,Sunny,1,12.64,Spring,0,144
2022-03-13,S005,P0002,Electronics,North,332,61,0,35.59,15,Sunny,1,33.45,Spring,0,83
2022-03-13,S005,P0003,Toys,North,193,121,152,34.93,10,Sunny,0,39.13,Spring,0,180
2022-03-13,S005,P0004,Groceries,North,235,235,228,10.12,20,Sunny,1,9.73,Spring,0,268
2022-03-13,S005,P0005,Groceries,North,128,64,0,15.86,5,Sunny,0,15.71,Spring,0,89
2022-03-13,S005,P0006,Groceries,North,430,87,0,62.68,5,Sunny,0,62.03,Spring,0,114
2022-03-13,S005,P0007,Groceries,North,286,39,0,68.86,0,Sunny,0,72.65,Spring,0,49
2022-03-13,S005,P0008,Groceries,North,202,55,0,49.73,15,Sunny,1,47.29,Spring,0,63
2022-03-13,S005,P0009,Groceries,North,356,186,448,107.6,10,Sunny,0,114.98,Spring,0,173
2022-03-13,S005,P0010,Groceries,North,28,28,0,53.56,10,Sunny,0,48.05,Spring,0,82
2022-03-13,S005,P0011,Electronics,North,236,65,0,81.08,0,Sunny,0,78.27,Spring,0,82
2022-03-13,S005,P0012,Furniture,North,596,123,0,143.08,5,Sunny,0,129.23,Spring,0,104
2022-03-13,S005,P0013,Groceries,North,321,72,276,73.41,10,Sunny,0,63.21,Spring,0,110
2022-03-13,S005,P0014,Furniture,North,339,54,0,142.66,5,Sunny,0,151.86,Spring,0,48
2022-03-13,S005,P0015,Groceries,North,14,14,264,55.73,0,Sunny,0,61.14,Spring,0,132
2022-03-13,S005,P0016,Toys,North,344,127,0,37.08,5,Sunny,0,39.46,Spring,0,129
2022-03-13,S005,P0017,Toys,North,110,110,93,39.35,5,Sunny,0,36.06,Spring,0,109
2022-03-13,S005,P0018,Clothing,North,140,81,0,21.59,5,Sunny,0,21.09,Spring,0,92
2022-03-13,S005,P0019,Furniture,North,199,56,185,114.49,20,Sunny,1,125.94,Spring,0,82
2022-03-13,S005,P0020,Toys,North,194,85,0,30.77,10,Sunny,1,26.74,Spring,0,110
2022-03-14,S001,P0001,Electronics,North,305,118,192,78.53,0,Cloudy,0,76.25,Spring,0,107
2022-03-14,S001,P0002,Clothing,North,160,152,115,74.68,0,Cloudy,0,78.77,Spring,0,138
